Snapdragon_600:
60.376	60.7172	61.0108	60.9561	60.8312	60.0348	
44.187	44.2465	44.3572	44.5057	44.6742	44.8356	44.9572	45.0096	44.9823	44.8868	44.7497	44.6003	44.4637	44.3596	44.3034	
44.87	44.9436	45.0867	45.2863	45.5233	45.7612	45.9442	46.0198	45.9704	45.8182	45.6113	45.3967	45.2084	45.0712	45.0008	
45.668	45.756	45.941	46.2119	46.5519	46.9174	47.2068	47.321	47.2297	46.9772	46.6557	46.3418	46.0778	45.8966	45.8119	
46.637	46.7315	46.9695	47.3366	47.8284	48.4169	48.8996	49.0804	48.9069	48.4702	47.9571	47.4944	47.1178	46.8806	46.7916	
39.1667	39.1922	39.2298	39.264	39.2976	39.3207	39.3369	39.3429	39.3399	39.3271	39.3066	39.2773	39.246	39.2097	39.1895	
39.2399	39.2652	39.3026	39.3368	39.3704	39.3936	39.4099	39.416	39.4131	39.4005	39.3801	39.3508	39.3197	39.2836	39.2635	
39.39	39.4149	39.4521	39.4863	39.52	39.5434	39.56	39.5663	39.5637	39.5512	39.5309	39.5019	39.471	39.4354	39.4155	
39.559	39.5839	39.6212	39.6556	39.6898	39.7136	39.7306	39.7373	39.7348	39.7225	39.7023	39.6733	39.6424	39.607	39.5871	
39.7733	39.7985	39.8363	39.8713	39.9062	39.9307	39.9484	39.9555	39.9534	39.9411	39.9209	39.8918	39.8608	39.8253	39.8054	
40.0168	40.0424	40.0808	40.1167	40.1528	40.1783	40.1969	40.2047	40.2029	40.1907	40.1703	40.1408	40.1095	40.0737	40.0537	
40.2783	40.3043	40.3435	40.3806	40.4182	40.4452	40.4651	40.4737	40.4722	40.4599	40.4391	40.409	40.3771	40.3409	40.3207	
40.5971	40.6231	40.6636	40.7026	40.7426	40.7718	40.7936	40.8033	40.8024	40.7897	40.768	40.7368	40.7038	40.667	40.6466	
40.9088	40.9358	40.9783	41.02	41.0633	41.0953	41.1194	41.1305	41.1299	41.1167	41.0937	41.0607	41.0259	40.9876	40.9665	
41.2494	41.2784	41.3246	41.3704	41.4184	41.4544	41.4819	41.4948	41.4946	41.4803	41.4551	41.4191	41.3815	41.3404	41.3178	
41.6246	41.6566	41.708	41.7595	41.8142	41.8557	41.8878	41.903	41.9032	41.8871	41.8587	41.8184	41.7765	41.7312	41.7064	
42.0026	42.0381	42.0957	42.1546	42.2177	42.2664	42.3042	42.3225	42.3229	42.3042	42.2712	42.2251	42.1774	42.1269	42.0993	
42.436	42.4766	42.5434	42.6128	42.6886	42.7476	42.7942	42.8167	42.8171	42.7941	42.7541	42.6989	42.6427	42.584	42.5522	
42.8684	42.9147	42.9923	43.0746	43.1657	43.2382	43.2957	43.3233	43.3233	43.2943	43.2449	43.1781	43.111	43.0426	43.0057	
43.3191	43.3727	43.464	43.5636	43.6754	43.7664	43.8392	43.8739	43.8726	43.8345	43.7713	43.6884	43.6065	43.525	43.4813	
43.8184	43.8817	43.9922	44.1151	44.2572	44.3746	44.4704	44.5148	44.511	44.4584	44.3747	44.2684	44.1656	44.0649	44.0118	
44.2908	44.3651	44.4973	44.6488	44.827	44.9793	45.1047	45.1618	45.153	45.08	44.9686	44.8332	44.7042	44.581	44.5162	
44.7886	44.8774	45.0392	45.2279	45.4588	45.6615	45.835	45.9098	45.8918	45.7847	45.6315	45.455	45.2909	45.1336	45.0528	
45.2548	45.359	45.5547	45.7853	46.081	46.3497	46.5912	46.6884	46.6544	46.4969	46.2871	46.0609	45.8561	45.6557	45.5565	
45.647	45.7647	46.0012	46.2696	46.6479	46.9983	47.3508	47.4723	47.4122	47.1731	46.8856	46.6042	46.3601	46.0961	45.9799	
Main Board:
47.7716	47.5877	47.5616	47.7334	48.0492	48.4842	49.0428	49.7026	50.3126	50.6364	50.5832	50.1832	49.5871	48.9999	48.4978	48.0944	47.8166	47.6907	47.7963	47.9383	
47.827	47.7525	47.786	47.9802	48.3194	48.7842	49.3818	50.0891	50.7774	51.1458	51.0855	50.6269	49.9542	49.313	48.7779	48.3578	48.0582	47.905	47.9191	47.982	
47.9101	47.8997	47.9804	48.1997	48.5609	49.0521	49.6866	50.4493	51.2286	51.6447	51.5751	51.0484	50.2905	49.5945	49.0283	48.5898	48.2688	48.0854	48.0377	48.0493	
48.0047	48.0332	48.1493	48.3917	48.7715	49.283	49.9462	50.7558	51.6085	52.0633	51.9851	51.4023	50.5746	49.8332	49.2418	48.7876	48.4485	48.2387	48.1489	48.1269	
48.1009	48.1538	48.2956	48.5568	48.9503	49.4733	50.1514	50.9871	51.881	52.3577	52.2739	51.6582	50.7896	50.0212	49.4148	48.9503	48.5983	48.3685	48.2501	48.2062	
48.1928	48.2611	48.421	48.6958	49.0971	49.621	50.2966	51.1316	52.0296	52.5087	52.4233	51.8015	50.9262	50.1538	49.5456	49.0783	48.7195	48.4766	48.3396	48.2817	
48.2769	48.3548	48.5265	48.8098	49.2126	49.7261	50.3804	51.1859	52.0498	52.5112	52.4287	51.8286	50.9823	50.2309	49.6349	49.1731	48.8141	48.5646	48.4167	48.3501	
48.3496	48.4332	48.6115	48.8985	49.2972	49.7893	50.4049	51.1539	51.9471	52.3718	52.2967	51.7454	50.9623	50.2552	49.6849	49.2365	48.8834	48.6331	48.4799	48.4086	
48.4083	48.4945	48.6752	48.9611	49.35	49.8122	50.3758	51.048	51.7396	52.1123	52.0482	51.569	50.8775	50.2331	49.6993	49.271	48.929	48.6828	48.5288	48.4555	
48.452	48.5384	48.7175	48.9971	49.3702	49.7975	50.3027	50.8887	51.4671	51.7814	51.7302	51.3333	50.7458	50.1743	49.6841	49.2808	48.9541	48.7158	48.5641	48.4908	
48.4805	48.5652	48.7392	49.0077	49.3599	49.75	50.1965	50.6988	51.1759	51.4363	51.398	51.0768	50.5872	50.0899	49.6465	49.2713	48.9624	48.7344	48.5873	48.5154	
48.4942	48.5756	48.7416	48.9949	49.3223	49.6753	50.067	50.4946	50.8889	51.1044	51.0781	50.8213	50.4175	49.9899	49.5929	49.247	48.9571	48.7408	48.5996	48.53	
48.494	48.571	48.7266	48.9614	49.2609	49.5786	49.9219	50.2865	50.6155	50.7961	50.7809	50.5775	50.2471	49.8823	49.5288	49.2114	48.9409	48.7368	48.6024	48.5357	
48.4814	48.5531	48.6967	48.9108	49.1801	49.4652	49.7675	50.0803	50.3575	50.5119	50.5073	50.3487	50.0825	49.773	49.4583	49.1671	48.9158	48.7241	48.5969	48.5334	
48.4588	48.5248	48.6559	48.8488	49.0891	49.3449	49.6126	49.8835	50.1218	50.2574	50.2632	50.1425	49.9303	49.669	49.3873	49.1189	48.8844	48.7044	48.5843	48.5242	
48.4281	48.4884	48.607	48.78	48.9942	49.2231	49.4609	49.6975	49.9055	50.0275	50.0435	49.9564	49.7915	49.5724	49.317	49.0675	48.8479	48.6789	48.5657	48.509	
48.3912	48.4458	48.5527	48.7074	48.8984	49.1031	49.3144	49.5224	49.7057	49.8174	49.8433	49.7865	49.6648	49.4835	49.2475	49.0133	48.8069	48.6481	48.5419	48.4886	
48.3494	48.3987	48.4947	48.6331	48.8036	48.9865	49.1745	49.3581	49.5203	49.6237	49.6585	49.6287	49.5468	49.3998	49.1767	48.9555	48.7615	48.6128	48.5134	48.4635	
48.3041	48.3485	48.4348	48.5586	48.711	48.8744	49.0419	49.2044	49.3482	49.4443	49.4861	49.4783	49.4299	49.3131	49.1007	48.8929	48.7118	48.5733	48.4806	48.4341	
48.2564	48.2965	48.374	48.4849	48.6211	48.7673	48.9167	49.0611	49.1889	49.2781	49.324	49.3308	49.3036	49.2086	49.0153	48.8244	48.6578	48.5299	48.444	48.4009	
48.2082	48.2444	48.3143	48.4139	48.536	48.6672	48.801	48.9297	49.0439	49.1264	49.1734	49.1875	49.1687	49.0872	48.9219	48.7519	48.601	48.484	48.4048	48.365	
48.161	48.1939	48.2571	48.3472	48.4573	48.5756	48.6959	48.8115	48.9143	48.9903	49.0363	49.0525	49.0353	48.9634	48.8265	48.6786	48.5436	48.4374	48.3649	48.3283	
48.1155	48.1455	48.2031	48.285	48.3852	48.4924	48.6013	48.7058	48.7991	48.869	48.9124	48.9281	48.9109	48.8472	48.7339	48.6067	48.4869	48.3911	48.325	48.2915	
48.0722	48.0998	48.1526	48.2277	48.3195	48.4175	48.5167	48.6119	48.6972	48.7615	48.8018	48.8159	48.7987	48.7423	48.6477	48.5383	48.4324	48.3462	48.286	48.2553	
